age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
28,164,5,999,0,1.4,93.918,-42.7,4.963,5228.1,no
60,112,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
29,873,2,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
39,101,2,999,0,1.4,93.444,-36.1,4.966,5228.1,no
18,271,1,999,1,-1.8,92.893,-46.2,1.259,5099.1,yes
52,67,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
41,128,2,999,0,-1.7,94.215,-40.3,0.793,4991.6,yes
41,500,1,999,0,-3,92.713,-33,0.707,5023.5,yes
53,186,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,no
30,114,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
46,626,2,999,0,1.4,93.444,-36.1,4.965,5228.1,yes
36,197,1,999,1,-1.8,92.893,-46.2,1.334,5099.1,no
33,57,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
30,305,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
51,211,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,no
31,174,1,999,0,1.1,93.994,-36.4,4.856,5191,no
71,127,3,999,2,-3.4,92.431,-26.9,0.733,5017.5,yes
24,858,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,yes
25,268,1,999,0,-0.1,93.2,-42,4.663,5195.8,yes
26,312,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
55,220,6,999,0,1.4,94.465,-41.8,4.959,5228.1,no
51,33,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
35,212,1,999,2,-1.1,94.767,-50.8,1.05,4963.6,no
32,83,2,999,0,1.1,93.994,-36.4,4.855,5191,no
44,874,2,999,1,-1.7,94.055,-39.8,0.715,4991.6,yes
51,670,1,999,0,-0.1,93.2,-42,4.12,5195.8,yes
36,14,29,999,0,1.4,93.918,-42.7,4.963,5228.1,no
36,343,2,999,1,-3.4,92.431,-26.9,0.722,5017.5,no
32,430,1,999,1,-2.9,92.963,-40.8,1.262,5076.2,yes
50,116,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
45,242,5,999,0,1.4,93.918,-42.7,4.961,5228.1,no
21,328,1,999,0,-3.4,92.431,-26.9,0.739,5017.5,yes
41,696,2,7,3,-3.4,92.649,-30.1,0.715,5017.5,yes
49,52,1,999,1,-0.1,93.2,-42,4.12,5195.8,no
22,848,1,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
54,138,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
33,243,2,999,0,1.1,93.994,-36.4,4.859,5191,no
33,49,1,999,0,1.4,94.465,-41.8,4.866,5228.1,no
59,860,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
35,409,2,999,0,1.1,93.994,-36.4,4.857,5191,no
49,448,5,999,0,1.4,93.444,-36.1,4.966,5228.1,no
40,255,6,999,0,1.1,93.994,-36.4,4.855,5191,no
36,455,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
44,903,4,999,0,-1.8,92.893,-46.2,1.244,5099.1,yes
36,183,5,999,0,1.4,94.465,-41.8,4.865,5228.1,no
49,495,1,3,1,-3.4,92.379,-29.8,0.788,5017.5,yes
32,92,2,999,1,-3.4,92.649,-30.1,0.718,5017.5,no
27,1105,2,999,0,1.4,93.918,-42.7,4.96,5228.1,yes
28,442,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
51,181,2,999,1,-1.1,94.601,-49.5,0.987,4963.6,no
39,160,3,999,0,1.1,93.994,-36.4,4.857,5191,no
25,112,4,999,0,1.1,93.994,-36.4,4.859,5191,no
45,569,4,999,0,-3.4,92.379,-29.8,0.797,5017.5,yes
45,545,3,999,0,1.4,93.444,-36.1,4.963,5228.1,no
58,335,1,999,0,-1.8,93.749,-34.6,0.64,5008.7,yes
29,190,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
34,651,1,999,0,1.4,94.465,-41.8,4.967,5228.1,no
36,189,1,999,0,-0.1,93.2,-42,4.021,5195.8,no
29,124,1,999,0,1.4,93.444,-36.1,4.966,5228.1,no
25,180,1,999,0,-1.7,94.055,-39.8,0.742,4991.6,no
29,530,1,999,1,-0.1,93.2,-42,4.021,5195.8,yes
54,85,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,no
33,922,7,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
27,83,1,999,0,1.4,93.918,-42.7,4.968,5228.1,no
26,233,1,14,1,-1.7,94.027,-38.3,0.903,4991.6,yes
28,411,2,999,0,-1.8,92.843,-50,1.548,5099.1,yes
26,268,1,999,0,1.1,93.994,-36.4,4.857,5191,no
45,138,2,6,2,-1.7,94.215,-40.3,0.884,4991.6,yes
44,457,5,999,0,1.1,93.994,-36.4,4.858,5191,no
30,648,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
42,248,2,999,0,1.1,93.994,-36.4,4.857,5191,no
41,52,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
23,28,8,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
47,431,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
57,102,4,999,0,1.4,93.918,-42.7,4.962,5228.1,no
39,494,3,999,0,1.1,93.994,-36.4,4.858,5191,no
54,687,2,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
54,53,1,999,1,-0.1,93.2,-42,4.153,5195.8,no
39,387,1,6,2,-3,92.713,-33,0.706,5023.5,yes
32,253,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,yes
30,115,4,999,0,1.4,94.465,-41.8,4.961,5228.1,no
26,1310,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
35,201,1,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,252,2,3,2,-1.1,94.601,-49.5,0.977,4963.6,yes
49,81,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
44,1628,2,6,1,-3.4,92.649,-30.1,0.719,5017.5,yes
52,177,2,11,3,-1.8,93.369,-34.8,0.654,5008.7,yes
30,253,1,9,2,-1.1,94.601,-49.5,1.032,4963.6,yes
35,231,2,999,0,-1.8,92.893,-46.2,1.259,5099.1,yes
58,394,2,999,0,-0.1,93.2,-42,4.12,5195.8,no
38,249,2,999,0,1.4,93.918,-42.7,4.961,5228.1,no
52,17,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
42,185,1,7,3,-1.8,93.369,-34.8,0.652,5008.7,yes
36,91,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
62,170,1,999,1,-3.4,92.379,-29.8,0.77,5017.5,yes
57,536,1,999,0,-0.1,93.2,-42,4.021,5195.8,yes
28,117,2,999,0,1.4,93.918,-42.7,4.963,5228.1,no
64,245,3,999,0,-1.7,94.027,-38.3,0.905,4991.6,yes
32,328,1,999,1,-2.9,92.201,-31.4,0.854,5076.2,no
39,744,6,999,0,1.1,93.994,-36.4,4.857,5191,yes
48,196,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
46,246,3,999,0,1.1,93.994,-36.4,4.855,5191,no
62,717,2,999,0,-3.4,92.431,-26.9,0.739,5017.5,yes
30,189,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
59,30,1,999,0,1.1,93.994,-36.4,4.86,5191,no
53,345,1,999,0,-1.7,94.055,-39.8,0.754,4991.6,yes
54,273,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
37,182,2,999,0,1.4,94.465,-41.8,4.96,5228.1,no
34,239,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,no
33,485,3,999,0,1.1,93.994,-36.4,4.856,5191,no
27,113,2,999,2,-1.7,94.215,-40.3,0.782,4991.6,no
32,329,1,999,0,-1.8,92.893,-46.2,1.27,5099.1,yes
58,136,1,999,0,1.1,93.994,-36.4,4.86,5191,no
26,703,1,999,0,-3.4,92.431,-26.9,0.731,5017.5,yes
39,563,1,999,0,1.4,94.465,-41.8,4.865,5228.1,yes
36,998,1,999,0,-0.1,93.2,-42,4.12,5195.8,yes
39,222,1,12,2,-1.8,93.369,-34.8,0.639,5008.7,yes
35,269,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
38,320,3,6,1,-1.8,93.075,-47.1,1.405,5099.1,yes
29,193,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
32,709,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
48,2139,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
34,215,2,999,2,-1.8,92.893,-46.2,1.334,5099.1,no
33,157,2,999,0,1.4,93.918,-42.7,4.957,5228.1,no
46,92,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
53,899,2,999,0,1.4,93.444,-36.1,4.966,5228.1,no
53,209,4,999,0,1.4,93.444,-36.1,4.964,5228.1,no
51,668,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
41,160,2,999,0,1.1,93.994,-36.4,4.857,5191,no
35,1806,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,yes
25,843,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
76,308,1,15,1,-2.9,92.201,-31.4,0.861,5076.2,yes
36,92,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
46,54,3,999,0,1.4,93.918,-42.7,4.962,5228.1,no
43,398,7,999,0,1.4,93.918,-42.7,4.962,5228.1,no
40,248,1,3,4,-1.8,93.876,-40,0.682,5008.7,yes
51,811,2,999,0,-1.8,92.893,-46.2,1.344,5099.1,yes
69,117,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,no
26,269,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
34,40,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no
34,249,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,no
43,209,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,no
31,172,5,999,0,1.4,93.444,-36.1,4.966,5228.1,no
42,59,2,999,0,-0.1,93.2,-42,4.076,5195.8,no
30,177,1,999,0,1.1,93.994,-36.4,4.86,5191,no
39,231,1,999,0,1.1,93.994,-36.4,4.86,5191,no
49,503,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
44,33,1,999,0,1.4,94.465,-41.8,4.959,5228.1,no
44,16,4,999,0,1.4,94.465,-41.8,4.959,5228.1,no
30,288,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,yes
40,132,1,999,0,-0.1,93.2,-42,4.021,5195.8,no
38,952,2,999,0,1.4,94.465,-41.8,4.961,5228.1,yes
24,171,2,999,0,1.4,93.918,-42.7,4.96,5228.1,no
53,1041,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
25,295,1,7,2,-3.4,92.649,-30.1,0.714,5017.5,yes
46,351,3,999,0,-1.8,93.876,-40,0.692,5008.7,yes
51,280,2,999,1,-2.9,92.963,-40.8,1.26,5076.2,yes
61,249,2,3,1,-2.9,92.201,-31.4,0.859,5076.2,yes
40,539,1,999,0,1.1,93.994,-36.4,4.857,5191,no
29,319,1,6,1,-1.8,93.075,-47.1,1.405,5099.1,yes
29,740,3,999,0,-1.8,93.075,-47.1,1.466,5099.1,yes
51,76,4,999,0,1.1,93.994,-36.4,4.857,5191,no
55,252,4,999,0,1.1,93.994,-36.4,4.857,5191,no
43,339,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
37,640,3,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
48,118,1,0,2,-1.7,94.027,-38.3,0.9,4991.6,yes
29,253,2,999,0,-2.9,92.469,-33.6,1.018,5076.2,yes
31,1327,2,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
35,172,2,999,1,-0.1,93.2,-42,4.153,5195.8,no
45,204,2,999,1,-3.4,92.431,-26.9,0.742,5017.5,yes
27,616,5,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
38,175,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
55,245,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,yes
36,37,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
34,232,2,999,0,1.4,94.465,-41.8,4.959,5228.1,no
71,214,1,999,1,-1.8,93.075,-47.1,1.365,5099.1,no
32,74,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
59,905,1,999,0,1.1,93.994,-36.4,4.858,5191,yes
43,487,1,999,0,-1.8,93.075,-47.1,1.453,5099.1,no
35,178,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
36,156,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,yes
45,71,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no
32,73,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
31,212,2,999,0,-1.1,94.601,-49.5,1.025,4963.6,yes
60,1602,2,999,0,-1.8,92.893,-46.2,1.354,5099.1,yes
36,422,1,3,4,-1.7,94.055,-39.8,0.72,4991.6,yes
35,397,3,999,0,-1.1,94.767,-50.8,1.04,4963.6,yes
49,275,4,999,0,1.4,93.918,-42.7,4.961,5228.1,no
42,59,3,999,0,1.4,94.465,-41.8,4.967,5228.1,no
33,220,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,no
37,509,1,999,0,-1.1,94.601,-49.5,0.987,4963.6,yes
57,111,1,999,0,-1.8,93.075,-47.1,1.423,5099.1,yes
49,606,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
44,728,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
46,549,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
39,227,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,no
35,144,1,999,0,1.1,93.994,-36.4,4.857,5191,no
45,420,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
48,703,2,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
47,439,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,yes
36,825,1,6,1,-3.4,92.431,-26.9,0.735,5017.5,yes
33,637,4,999,1,-1.8,92.893,-46.2,1.244,5099.1,yes
33,101,2,999,1,-0.1,93.2,-42,4.12,5195.8,no
27,226,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
45,943,2,999,0,1.1,93.994,-36.4,4.858,5191,yes
43,756,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
55,308,2,999,0,1.4,93.444,-36.1,4.967,5228.1,no
41,202,6,999,0,1.1,93.994,-36.4,4.856,5191,no
32,21,3,999,0,1.1,93.994,-36.4,4.855,5191,no
31,961,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,576,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
34,175,1,999,0,1.1,93.994,-36.4,4.857,5191,no
55,199,4,999,0,1.4,93.444,-36.1,4.963,5228.1,no
39,292,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
41,380,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
36,148,2,999,0,1.1,93.994,-36.4,4.857,5191,no
34,1000,1,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
77,445,2,999,1,-3.4,92.649,-30.1,0.714,5017.5,yes
39,277,2,999,0,1.1,93.994,-36.4,4.856,5191,no
66,568,7,999,0,-1.7,94.215,-40.3,0.87,4991.6,yes
37,1236,2,999,0,1.1,93.994,-36.4,4.864,5191,yes
31,124,2,999,0,1.4,93.444,-36.1,4.964,5228.1,no
34,365,1,999,0,1.4,93.444,-36.1,4.964,5228.1,no
39,222,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,no
24,302,1,10,1,-1.8,92.893,-46.2,1.281,5099.1,yes
25,844,5,999,2,-1.7,94.215,-40.3,0.896,4991.6,yes
39,92,1,999,0,1.4,93.444,-36.1,4.968,5228.1,no
33,74,1,999,1,-1.8,92.893,-46.2,1.264,5099.1,no
26,494,2,999,0,1.4,93.918,-42.7,4.957,5228.1,no
57,230,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
30,92,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,no
63,176,3,999,0,-1.8,93.749,-34.6,0.642,5008.7,yes
23,168,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
53,559,2,999,0,1.1,93.994,-36.4,4.858,5191,no
22,126,6,999,0,-2.9,92.963,-40.8,1.268,5076.2,yes
86,955,1,999,0,-1.7,94.055,-39.8,0.767,4991.6,yes
21,68,1,999,1,-1.8,92.893,-46.2,1.291,5099.1,no
38,189,1,999,0,-1.7,94.055,-39.8,0.761,4991.6,no
43,296,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
51,1226,3,999,0,-1.7,94.027,-38.3,0.899,4991.6,yes
47,100,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
32,196,1,999,0,-1.8,92.893,-46.2,1.354,5099.1,no
46,11,6,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
26,8,2,999,0,1.1,93.994,-36.4,4.858,5191,no
32,192,6,999,0,1.4,93.444,-36.1,4.962,5228.1,no
20,202,2,12,1,-1.8,93.876,-40,0.697,5008.7,yes
32,142,3,999,0,1.1,93.994,-36.4,4.858,5191,no
66,525,1,21,2,-1.8,93.369,-34.8,0.655,5008.7,yes
32,69,2,999,0,-3.4,92.379,-29.8,0.819,5017.5,no
42,258,1,999,0,1.1,93.994,-36.4,4.856,5191,no
50,699,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,yes
27,247,3,6,2,-1.8,93.369,-34.8,0.639,5008.7,yes
34,184,1,999,0,1.4,93.444,-36.1,4.967,5228.1,no
38,195,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
58,160,1,999,0,1.1,93.994,-36.4,4.857,5191,no
67,89,5,999,1,-2.9,92.201,-31.4,0.834,5076.2,no
49,592,1,999,0,1.4,93.918,-42.7,4.957,5228.1,no
53,136,5,999,0,1.4,93.918,-42.7,4.962,5228.1,no
46,77,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
40,66,12,999,0,1.1,93.994,-36.4,4.856,5191,no
36,147,5,999,0,1.1,93.994,-36.4,4.864,5191,no
54,653,1,999,0,-0.1,93.2,-42,4.076,5195.8,yes
30,3094,2,999,0,1.1,93.994,-36.4,4.857,5191,yes
51,901,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
24,375,2,999,0,-1.8,93.876,-40,0.697,5008.7,yes
34,283,3,999,1,-1.8,92.893,-46.2,1.313,5099.1,no
44,139,2,999,0,1.4,93.918,-42.7,4.96,5228.1,no
48,862,3,999,0,-1.8,92.893,-46.2,1.344,5099.1,yes
37,305,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
34,87,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
33,76,1,999,0,1.4,94.465,-41.8,4.865,5228.1,no
50,485,2,999,0,1.1,93.994,-36.4,4.859,5191,no
40,1028,2,999,0,1.1,93.994,-36.4,4.859,5191,yes
37,422,2,999,0,1.1,93.994,-36.4,4.864,5191,no
38,113,1,999,0,-0.1,93.2,-42,4.191,5195.8,no
75,109,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,yes
28,36,1,999,0,1.4,93.918,-42.7,4.955,5228.1,no
33,266,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
32,2692,8,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
26,175,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,no
36,302,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
70,411,1,999,0,-1.7,94.027,-38.3,0.899,4991.6,yes
51,324,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
58,97,6,999,0,1.4,93.918,-42.7,4.962,5228.1,no
55,424,2,7,1,-3.4,92.431,-26.9,0.722,5017.5,yes
28,45,1,999,0,1.4,93.918,-42.7,4.968,5228.1,no
28,100,7,999,0,1.4,93.918,-42.7,4.961,5228.1,no
34,456,2,999,1,-1.8,92.893,-46.2,1.313,5099.1,no
37,56,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,no
28,550,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,yes
43,250,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
54,822,6,13,1,-2.9,92.469,-33.6,0.908,5076.2,yes
31,318,2,999,0,-1.7,94.027,-38.3,0.896,4991.6,yes
53,97,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,yes
61,147,1,3,2,-3.4,92.649,-30.1,0.715,5017.5,yes
35,146,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,no
35,765,2,6,3,-1.7,94.027,-38.3,0.903,4991.6,yes
47,261,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,no
51,1267,1,999,1,-1.8,93.876,-40,0.668,5008.7,yes
58,272,4,6,1,-1.1,94.199,-37.5,0.878,4963.6,yes
33,129,2,999,0,1.4,93.444,-36.1,4.963,5228.1,no
33,148,1,999,0,1.1,93.994,-36.4,4.86,5191,no
42,220,1,999,0,1.4,94.465,-41.8,4.961,5228.1,no
33,369,3,999,0,-1.1,94.199,-37.5,0.882,4963.6,yes
59,185,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
34,439,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
49,298,6,999,0,1.4,93.444,-36.1,4.963,5228.1,no
73,245,4,999,0,-2.9,92.201,-31.4,0.821,5076.2,no
57,168,1,999,0,1.4,94.465,-41.8,4.96,5228.1,no
43,252,3,999,0,-0.1,93.2,-42,4.191,5195.8,no
37,140,1,999,1,-0.1,93.2,-42,4.12,5195.8,no
30,293,1,999,0,-0.1,93.2,-42,4.076,5195.8,no
45,921,1,999,0,1.4,93.444,-36.1,4.964,5228.1,yes
52,633,1,999,0,1.4,94.465,-41.8,4.864,5228.1,yes
51,247,1,999,0,1.1,93.994,-36.4,4.859,5191,no
54,173,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,no
45,586,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
34,156,1,999,0,1.1,93.994,-36.4,4.857,5191,no
37,249,3,999,0,1.4,93.918,-42.7,4.96,5228.1,no
49,1877,3,999,0,1.4,93.444,-36.1,4.963,5228.1,yes
32,1020,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,yes
30,742,4,999,0,-1.8,92.893,-46.2,1.354,5099.1,yes
46,111,1,999,0,1.1,93.994,-36.4,4.859,5191,no
43,264,2,9,1,-1.8,93.369,-34.8,0.652,5008.7,yes
59,254,2,999,0,-1.8,93.369,-34.8,0.639,5008.7,yes
43,385,1,999,0,1.4,93.918,-42.7,4.96,5228.1,no
27,342,1,999,0,-3.4,92.649,-30.1,0.716,5017.5,yes
27,608,3,999,0,-1.8,92.893,-46.2,1.299,5099.1,yes
40,762,3,999,0,1.1,93.994,-36.4,4.864,5191,yes
37,780,2,999,0,1.4,93.444,-36.1,4.966,5228.1,yes
24,145,2,999,1,-1.8,93.369,-34.8,0.655,5008.7,yes
32,60,1,999,0,1.1,93.994,-36.4,4.855,5191,no
48,141,1,999,0,-1.8,93.749,-34.6,0.644,5008.7,yes
42,259,8,999,0,1.4,93.918,-42.7,4.96,5228.1,no
47,1334,1,999,0,1.1,93.994,-36.4,4.856,5191,yes
30,107,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,no
46,358,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,yes
45,496,1,999,0,1.4,93.918,-42.7,4.957,5228.1,yes
34,150,1,3,2,-1.7,94.055,-39.8,0.715,4991.6,yes
53,494,1,6,1,-1.8,93.749,-34.6,0.644,5008.7,yes
41,74,1,999,0,1.1,93.994,-36.4,4.86,5191,no
33,102,2,999,0,1.4,93.444,-36.1,4.965,5228.1,no
34,138,1,999,0,1.4,93.444,-36.1,4.97,5228.1,no
54,171,2,999,0,1.1,93.994,-36.4,4.86,5191,no
35,506,1,999,0,1.4,93.918,-42.7,4.961,5228.1,no
30,426,3,999,0,-1.8,93.075,-47.1,1.41,5099.1,yes
47,1359,6,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
52,9,1,999,1,-1.7,94.215,-40.3,0.793,4991.6,no
45,164,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
45,242,6,999,0,1.4,94.465,-41.8,4.864,5228.1,no
24,115,1,999,1,-2.9,92.469,-33.6,1.029,5076.2,no
32,162,10,999,0,1.4,93.444,-36.1,4.965,5228.1,no
36,114,1,999,1,-0.1,93.2,-42,4.286,5195.8,yes
36,140,3,999,0,1.1,93.994,-36.4,4.86,5191,no
61,374,1,999,0,-2.9,92.201,-31.4,0.849,5076.2,yes
35,1224,2,999,0,1.1,93.994,-36.4,4.86,5191,yes
46,662,2,999,0,1.4,93.918,-42.7,4.962,5228.1,yes
36,287,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,yes
52,854,2,999,0,1.1,93.994,-36.4,4.864,5191,yes
39,301,3,3,1,-1.8,92.893,-46.2,1.354,5099.1,yes
39,511,3,6,1,-1.1,94.199,-37.5,0.876,4963.6,yes
36,158,1,999,0,1.4,93.918,-42.7,4.963,5228.1,no
35,225,1,999,0,-2.9,92.201,-31.4,0.869,5076.2,yes
53,897,2,999,0,-1.7,94.215,-40.3,0.84,4991.6,yes
74,239,3,999,1,-1.1,94.767,-50.8,1.028,4963.6,no
58,487,1,999,2,-3.4,92.649,-30.1,0.716,5017.5,yes
59,367,1,999,0,-2.9,92.469,-33.6,1.072,5076.2,yes
38,96,3,999,0,-1.8,93.075,-47.1,1.483,5099.1,no
65,456,2,9,1,-3,92.713,-33,0.715,5023.5,yes
49,110,1,999,1,-0.1,93.2,-42,4.021,5195.8,no
31,870,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
53,193,1,999,0,1.4,94.465,-41.8,4.96,5228.1,no
25,85,3,999,0,1.4,93.918,-42.7,4.968,5228.1,no
32,86,1,999,0,-0.1,93.2,-42,4.12,5195.8,no
37,363,1,999,0,-1.7,94.055,-39.8,0.754,4991.6,yes
42,345,4,999,0,1.4,94.465,-41.8,4.96,5228.1,no
64,146,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,yes
31,89,5,999,0,1.1,93.994,-36.4,4.857,5191,no
40,33,1,999,0,1.1,93.994,-36.4,4.859,5191,no
36,147,5,999,0,1.4,93.918,-42.7,4.96,5228.1,no
30,109,3,999,0,-2.9,92.469,-33.6,0.908,5076.2,no
39,156,1,6,1,-1.8,92.893,-46.2,1.327,5099.1,no
23,370,1,999,1,-2.9,92.469,-33.6,1.044,5076.2,yes
32,255,1,999,0,1.4,93.918,-42.7,4.963,5228.1,yes
49,70,2,999,0,1.4,93.918,-42.7,4.962,5228.1,no
17,498,2,999,1,-2.9,92.201,-31.4,0.869,5076.2,yes
22,29,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,no
30,116,3,999,0,1.4,94.465,-41.8,4.961,5228.1,no
28,442,1,999,1,-1.8,92.893,-46.2,1.244,5099.1,yes
41,81,10,999,0,1.4,93.918,-42.7,4.968,5228.1,no
50,260,1,999,0,-1.8,93.075,-47.1,1.483,5099.1,no
36,592,4,999,1,-1.8,93.075,-47.1,1.435,5099.1,yes
55,258,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
54,513,1,999,0,1.1,93.994,-36.4,4.855,5191,yes
28,387,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,no
35,895,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,yes
58,250,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,no
39,239,2,3,2,-3.4,92.649,-30.1,0.714,5017.5,yes
34,442,2,8,1,-3.4,92.431,-26.9,0.735,5017.5,yes
50,1365,2,999,1,-1.8,93.075,-47.1,1.41,5099.1,yes
43,746,1,999,0,1.4,93.918,-42.7,4.962,5228.1,no
40,175,3,999,0,1.1,93.994,-36.4,4.859,5191,no
42,48,9,999,0,1.4,93.918,-42.7,4.962,5228.1,no
